         8829825 function calls (8749251 primitive calls) in 429.982 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     4852    0.002    0.000    0.005    0.000 C:\Users\yukar\anaconda3\lib\abc.py:117(__instancecheck__)
     6538    0.002    0.000    0.003    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\transforms.py:222(<lambda>)
      610    0.001    0.000    0.118    0.000 <__array_function__ internals>:2(ravel)
      323    0.001    0.000    0.003    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\patches.py:764(_convert_units)
        2    0.001    0.001    0.001    0.001 {built-in method eraseRect}
      672    0.001    0.000    0.003    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\transforms.py:2004(translate)
     3027    0.001    0.000    0.010    0.000 C:\Users\yukar\anaconda3\lib\site-packages\numpy\core\_asarray.py:23(asarray)
     8384    0.001    0.000    0.001    0.000 {method 'get' of 'dict' objects}
      103    0.001    0.000    0.003    0.000 C:\Users\yukar\anaconda3\lib\ntpath.py:450(normpath)
       88    0.001    0.000    0.002    0.000 {built-in method matplotlib._path.convert_to_string}
        2    0.001    0.001    0.001    0.001 {built-in method gc.collect}
      606    0.001    0.000    0.003    0.000 C:\Users\yukar\anaconda3\lib\site-packages\pyevtk\evtk.py:57(writeBlockSize)
       82    0.001    0.000    0.003    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\backends\backend_pdf.py:2517(delta)
     1245    0.001    0.000    0.004    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\transforms.py:170(invalidate)
      579    0.001    0.000    0.003    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\transforms.py:2422(__init__)
      274    0.001    0.000    0.008    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\backends\backend_qt5.py:759(set_message)
     9381    0.001    0.000    0.001    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\artist.py:822(get_animated)
